 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
!entry.parm99.parm.inversionOrders array str
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "1023"
 "1023"
 "1023"
 "0123"
 "3120"
 "3120"
 "3120"
 "1320"
 "0123"
 "0123"
 "1320"
 "0321"
 "3021"
 "0123"
 "0123"
 "0123"
 "0123"
 "0123"
 "3021"
 "0123"
 "0123"
 "0123"
!entry.parm99.parm.torsions table  str type1  str type2  str type3  str type4  int type  dbl kp  int n  dbl p0  str desc
 "?" "C" "C" "?" 0 3.625000 2 3.141594 ""
 "?" "C" "CA" "?" 0 3.625000 2 3.141594 ""
 "?" "C" "CB" "?" 0 3.000000 2 3.141594 ""
 "?" "C" "CM" "?" 0 2.175000 2 3.141594 ""
 "?" "C" "CT" "?" 0 0.0 2 0.0 ""
 "?" "C" "N" "?" 0 2.500000 2 3.141594 ""
 "?" "C" "N*" "?" 0 1.450000 2 3.141594 ""
 "?" "C" "NA" "?" 0 1.350000 2 3.141594 ""
 "?" "C" "NC" "?" 0 4.000000 2 3.141594 ""
 "?" "C" "O" "?" 0 2.800000 2 3.141594 ""
 "?" "C" "OH" "?" 0 2.300000 2 3.141594 ""
 "?" "C" "OS" "?" 0 2.700000 2 3.141594 ""
 "?" "CA" "CA" "?" 0 3.625000 2 3.141594 ""
 "?" "CA" "CB" "?" 0 3.500000 2 3.141594 ""
 "?" "CA" "CM" "?" 0 2.550000 2 3.141594 ""
 "?" "CA" "CN" "?" 0 3.625000 2 3.141594 ""
 "?" "CA" "CT" "?" 0 0.0 2 0.0 ""
 "?" "CA" "N2" "?" 0 2.400000 2 3.141594 ""
 "?" "CA" "NA" "?" 0 1.500000 2 3.141594 ""
 "?" "CA" "NC" "?" 0 4.800000 2 3.141594 ""
 "?" "CA" "OH" "?" 0 0.900000 2 3.141594 ""
 "?" "CB" "CB" "?" 0 5.450000 2 3.141594 ""
 "?" "CB" "CN" "?" 0 3.000000 2 3.141594 ""
 "?" "CB" "N*" "?" 0 1.650000 2 3.141594 ""
 "?" "CB" "NB" "?" 0 2.550000 2 3.141594 ""
 "?" "CB" "NC" "?" 0 4.150000 2 3.141594 ""
 "?" "CC" "CT" "?" 0 0.0 2 0.0 ""
 "?" "CC" "CV" "?" 0 5.150000 2 3.141594 ""
 "?" "CC" "CW" "?" 0 5.375000 2 3.141594 ""
 "?" "CC" "NA" "?" 0 1.400000 2 3.141594 ""
 "?" "CC" "NB" "?" 0 2.400000 2 3.141594 ""
 "?" "CD" "CD" "?" 0 1.000000 2 3.141594 ""
 "?" "CD" "CT" "?" 0 0.0 2 0.0 ""
 "?" "CD" "CM" "?" 0 6.650000 2 3.141594 ""
 "?" "CK" "N*" "?" 0 1.700000 2 3.141594 ""
 "?" "CK" "NB" "?" 0 10.000000 2 3.141594 ""
 "?" "CM" "CM" "?" 0 6.650000 2 3.141594 ""
 "?" "CM" "CT" "?" 0 0.0 3 0.0 ""
 "?" "CM" "N*" "?" 0 1.850000 2 3.141594 ""
 "?" "CM" "OS" "?" 0 1.050000 2 3.141594 ""
 "?" "CN" "NA" "?" 0 1.525000 2 3.141594 ""
 "?" "CQ" "NC" "?" 0 6.800000 2 3.141594 ""
 "?" "CT" "CT" "?" 0 0.155556 3 0.0 ""
 "?" "CT" "CY" "?" 0 0.0 1 0.0 ""
 "?" "CT" "CZ" "?" 0 0.0 1 0.0 ""
 "?" "CT" "N" "?" 0 0.0 2 0.0 ""
 "?" "CT" "N*" "?" 0 0.0 2 0.0 ""
 "?" "CT" "N2" "?" 0 0.0 3 0.0 ""
 "?" "CT" "NT" "?" 0 0.300000 3 0.0 ""
 "?" "CT" "N3" "?" 0 0.155556 3 0.0 ""
 "?" "CT" "OH" "?" 0 0.166667 3 0.0 ""
 "?" "CT" "OS" "?" 0 0.383333 3 0.0 ""
 "?" "CT" "S" "?" 0 0.333333 3 0.0 ""
 "?" "CT" "SH" "?" 0 0.250000 3 0.0 ""
 "?" "C*" "CB" "?" 0 1.675000 2 3.141594 ""
 "?" "C*" "CT" "?" 0 0.0 2 0.0 ""
 "?" "C*" "CW" "?" 0 6.525000 2 3.141594 ""
 "?" "CR" "NA" "?" 0 2.325000 2 3.141594 ""
 "?" "CR" "NB" "?" 0 5.000000 2 3.141594 ""
 "?" "CV" "NB" "?" 0 2.400000 2 3.141594 ""
 "?" "CW" "NA" "?" 0 1.500000 2 3.141594 ""
 "?" "OH" "P" "?" 0 0.250000 3 0.0 ""
 "?" "OS" "P" "?" 0 0.250000 3 0.0 ""
 "N" "C" "CT" "N" 0 1.700000 1 3.141594 ""
 "N" "C" "CT" "N" 0 2.000000 2 3.141594 ""
 "C" "CT" "N" "C" 0 0.850000 2 3.141594 ""
 "C" "CT" "N" "C" 0 0.800000 1 0.0 ""
 "C" "N" "CT" "CT" 0 0.500000 4 3.141594 ""
 "C" "N" "CT" "CT" 0 0.150000 3 3.141594 ""
 "C" "N" "CT" "CT" 0 0.530000 1 0.0 ""
 "CT" "CT" "C" "N" 0 0.100000 4 0.0 ""
 "CT" "CT" "C" "N" 0 0.070000 2 0.0 ""
 "H" "N" "C" "O" 0 2.500000 2 3.141594 ""
 "H" "N" "C" "O" 0 2.000000 1 0.0 ""
 "CT" "S" "S" "CT" 0 3.500000 2 0.0 ""
 "CT" "S" "S" "CT" 0 0.600000 3 0.0 ""
 "CT" "OS" "P" "OH" 0 0.250000 3 0.0 ""
 "CT" "OS" "P" "OH" 0 1.200000 2 0.0 ""
 "CT" "OS" "P" "OS" 0 0.250000 3 0.0 ""
 "CT" "OS" "P" "OS" 0 1.200000 2 0.0 ""
 "H1" "CT" "C" "O" 0 0.800000 1 0.0 ""
 "H1" "CT" "C" "O" 0 0.080000 3 3.141594 ""
 "HC" "CT" "C" "O" 0 0.800000 1 0.0 ""
 "HC" "CT" "C" "O" 0 0.080000 3 3.141594 ""
 "HC" "CT" "CT" "HC" 0 0.150000 3 0.0 ""
 "CT" "CT" "CT" "HC" 0 0.160000 3 0.0 ""
 "CM" "CM" "CT" "HC" 0 0.380000 3 3.141594 ""
 "CM" "CM" "CT" "HC" 0 1.150000 1 0.0 ""
 "CT" "CT" "OH" "HO" 0 0.160000 3 0.0 ""
 "CT" "CT" "OH" "HO" 0 0.250000 1 0.0 ""
 "HO" "OH" "C" "O" 0 2.300000 2 3.141594 ""
 "HO" "OH" "C" "O" 0 1.900000 1 0.0 ""
 "CM" "CM" "C" "O" 0 2.175000 2 3.141594 ""
 "CM" "CM" "C" "O" 0 0.300000 3 0.0 ""
 "CT" "CM" "CM" "CT" 0 6.650000 2 3.141594 ""
 "CT" "CM" "CM" "CT" 0 1.900000 1 3.141594 ""
 "CT" "CT" "CT" "CT" 0 0.180000 3 0.0 ""
 "CT" "CT" "CT" "CT" 0 0.250000 2 3.141594 ""
 "CT" "CT" "CT" "CT" 0 0.200000 1 3.141594 ""
 "CT" "CT" "NT" "CT" 0 0.300000 3 0.0 ""
 "CT" "CT" "NT" "CT" 0 0.480000 2 3.141594 ""
 "CT" "CT" "OS" "CT" 0 0.383000 3 0.0 ""
 "CT" "CT" "OS" "CT" 0 0.100000 2 3.141594 ""
 "C" "OS" "CT" "CT" 0 0.383000 3 0.0 ""
 "C" "OS" "CT" "CT" 0 0.800000 1 3.141594 ""
 "CT" "OS" "CT" "OS" 0 0.100000 3 0.0 ""
 "CT" "OS" "CT" "OS" 0 0.850000 2 3.141594 ""
 "CT" "OS" "CT" "OS" 0 1.350000 1 3.141594 ""
 "CT" "OS" "CT" "N*" 0 0.383000 3 0.0 ""
 "CT" "OS" "CT" "N*" 0 0.650000 2 0.0 ""
 "CT" "CZ" "CZ" "HZ" 0 0.0 1 0.0 ""
 "CT" "OS" "C" "O" 0 2.700000 2 3.141594 ""
 "CT" "OS" "C" "O" 0 1.400000 1 3.141594 ""
 "CK" "N*" "CT" "OS" 0 0.0 2 0.0 ""
 "CK" "N*" "CT" "OS" 0 2.500000 1 0.0 ""
 "CM" "N*" "CT" "OS" 0 0.0 2 0.0 ""
 "CM" "N*" "CT" "OS" 0 2.500000 1 0.0 ""
 "OS" "CT" "CT" "OS" 0 0.144000 3 0.0 ""
 "OS" "CT" "CT" "OS" 0 1.175000 2 0.0 ""
 "OH" "CT" "CT" "OS" 0 0.144000 3 0.0 ""
 "OH" "CT" "CT" "OS" 0 1.175000 2 0.0 ""
 "OH" "CT" "CT" "OH" 0 0.144000 3 0.0 ""
 "OH" "CT" "CT" "OH" 0 1.175000 2 0.0 ""
 "F" "CT" "CT" "F" 0 1.200000 1 3.141594 ""
 "Cl" "CT" "CT" "Cl" 0 0.450000 1 3.141594 ""
 "Br" "CT" "CT" "Br" 0 0.0 1 3.141594 ""
 "H1" "CT" "CT" "OS" 0 0.250000 1 0.0 ""
 "H1" "CT" "CT" "OH" 0 0.250000 1 0.0 ""
 "F" "CT" "CT" "H1" 0 0.190000 1 0.0 ""
 "Cl" "CT" "CT" "H1" 0 0.250000 1 0.0 ""
 "Br" "CT" "CT" "H1" 0 0.550000 1 0.0 ""
 "HC" "CT" "CT" "OS" 0 0.250000 1 0.0 ""
 "HC" "CT" "CT" "OH" 0 0.250000 1 0.0 ""
 "F" "CT" "CT" "HC" 0 0.190000 1 0.0 ""
 "Cl" "CT" "CT" "HC" 0 0.250000 1 0.0 ""
 "Br" "CT" "CT" "HC" 0 0.550000 1 0.0 ""
 "H1" "CT" "NT" "LP" 0 0.0 3 0.0 ""
 "CT" "CT" "NT" "LP" 0 0.0 3 0.0 ""
 "CT" "C" "N" "LP" 0 0.0 2 3.141594 ""
 "LP" "N" "C" "O" 0 0.0 2 3.141594 ""
 "H1" "CT" "OH" "LP" 0 0.0 3 0.0 ""
 "CT" "CT" "OH" "LP" 0 0.0 3 0.0 ""
 "H1" "CT" "OS" "LP" 0 0.0 3 0.0 ""
 "H2" "CT" "OS" "LP" 0 0.0 3 0.0 ""
 "CT" "CT" "OS" "LP" 0 0.0 3 0.0 ""
 "CM" "CM" "OS" "LP" 0 0.0 2 3.141594 ""
 "HA" "CM" "OS" "LP" 0 0.0 2 3.141594 ""
 "H4" "CM" "OS" "LP" 0 0.0 2 3.141594 ""
!entry.parm99.parm.inversions table  str type1  str type2  str type3  str type4  int type  dbl kp  int n  dbl p0  str desc
 "?" "?" "C" "O" 1 10.500000 2 3.141594 ""
 "?" "O2" "C" "O2" 1 10.500000 2 3.141594 ""
 "?" "?" "N" "H" 1 1.000000 2 3.141594 ""
 "?" "?" "N2" "H" 1 1.000000 2 3.141594 ""
 "?" "?" "NA" "H" 1 1.000000 2 3.141594 ""
 "?" "N2" "CA" "N2" 1 10.500000 2 3.141594 ""
 "?" "CT" "N" "CT" 1 1.000000 2 3.141594 ""
 "?" "?" "CA" "HA" 1 1.100000 2 3.141594 ""
 "?" "?" "CW" "H4" 1 1.100000 2 3.141594 ""
 "?" "?" "CR" "H5" 1 1.100000 2 3.141594 ""
 "?" "?" "CV" "H4" 1 1.100000 2 3.141594 ""
 "?" "?" "CQ" "H5" 1 1.100000 2 3.141594 ""
 "?" "?" "CK" "H5" 1 1.100000 2 3.141594 ""
 "?" "?" "CM" "H4" 1 1.100000 2 3.141594 ""
 "?" "?" "CM" "HA" 1 1.100000 2 3.141594 ""
 "?" "?" "CA" "H4" 1 1.100000 2 3.141594 ""
 "?" "?" "CA" "H5" 1 1.100000 2 3.141594 ""
 "CB" "CK" "N*" "CT" 1 1.000000 2 3.141594 ""
 "C" "CM" "N*" "CT" 1 1.000000 2 3.141594 ""
 "C" "CM" "CM" "CT" 1 1.100000 2 3.141594 ""
 "CT" "O" "C" "OH" 1 10.500000 2 3.141594 ""
 "CT" "CV" "CC" "NA" 1 1.100000 2 3.141594 ""
 "CT" "CW" "CC" "NB" 1 1.100000 2 3.141594 ""
 "CT" "CW" "CC" "NA" 1 1.100000 2 3.141594 ""
 "CB" "CT" "C*" "CW" 1 1.100000 2 3.141594 ""
 "CA" "CA" "CA" "CT" 1 1.100000 2 3.141594 ""
 "C" "CM" "CM" "CT" 1 1.100000 2 3.141594 ""
 "CM" "N2" "CA" "NC" 1 1.100000 2 3.141594 ""
 "CB" "N2" "CA" "NC" 1 1.100000 2 3.141594 ""
 "N2" "NA" "CA" "NC" 1 1.100000 2 3.141594 ""
 "CA" "CA" "C" "OH" 1 1.100000 2 3.141594 ""
 "CA" "CA" "CA" "OH" 1 1.100000 2 3.141594 ""
 "H5" "O" "C" "OH" 1 1.100000 2 3.141594 ""
 "H5" "O" "C" "OS" 1 1.100000 2 3.141594 ""
 "CM" "CT" "CM" "HA" 1 1.100000 2 3.141594 ""
 "Br" "CA" "CA" "CA" 1 1.100000 2 3.141594 ""
 "CM" "H4" "C" "O" 1 1.100000 2 3.141594 ""
 "C" "CT" "N" "H" 1 1.100000 2 3.141594 ""
 "C" "CT" "N" "O" 1 1.100000 2 3.141594 ""
